slug,title,first_line,book_slug,book_title,text,html_url,json_url,txt_url
sonnets-actualities-xxiv,Sonnets—Actualities XXIV,i like my body when it is with your,and,&,"i like my body when it is with your
body.    It is so quite new a thing.
Muscles better and nerves more.
i like your body.   i like what it does,
i like its hows.   i like to feel the spine
of your body and its bones,and the trembling
-firm-smooth ness and which i will
again and again and again
kiss,   i like kissing this and that of you,
i like,slowly stroking the,shocking fuzz
of your electric fur,and what-is-it comes
over parting flesh....And eyes big love-crumbs,

and possibly i like the thrill

of under me you so quite new",https://cummings.ee/book/and/poem/sonnets-actualities-xxiv/,https://cummings.ee/book/and/poem/sonnets-actualities-xxiv.json,https://cummings.ee/book/and/poem/sonnets-actualities-xxiv.txt
sonnets-actualities-xxiii,Sonnets—Actualities XXIII,and this day it was Spring....us,and,&,"and this day it was Spring....us
drew lewdly the murmurous minute clumsy
smelloftheworld.   We intricately
alive,cleaving the luminous stammer of bodies
(eagerly just not each other touch)seeking,some
street which easily tickles a brittle fuss
of fragile huge humanity....
                            Numb
thoughts kicking in the rivers of our blood,miss
by how terrible inches speech—it
made you a little dizzy did the world’s smell
(but i was thinking why the girl-and-bird
of you move....moves...and also,i'll admit—)

till,at the corner of Nothing and Something,we heard
a handorgan in twilight playing like hell",https://cummings.ee/book/and/poem/sonnets-actualities-xxiii/,https://cummings.ee/book/and/poem/sonnets-actualities-xxiii.json,https://cummings.ee/book/and/poem/sonnets-actualities-xxiii.txt
sonnets-realities-i,Sonnets—Realities I,"O It’s Nice To Get Up In,the slipshod mucous kiss",and,&,"O It’s Nice To Get Up In,the slipshod mucous kiss
of her riant belly’s fooling bore
—When The Sun Begins To(with a phrasing crease
of hot subliminal lips,as if a score
of youngest angels suddenly should stretch neat necks
just to see how always squirms
the skilful mystery of Hell)me suddenly

grips in the chuckles of supreme sex.

In The Good Old Summer Time.
My gorgeous bullet in the tickling intuitive flight
aches,just,simply,into,her.       Thirsty
stirring.   (Must be summer.         Hush.     Worms.)
But It’s Nicer To Lie In Bed
                            —eh?   I’m

not.   Again.   Hush.   God.   Please hold.   Tight",https://cummings.ee/book/and/poem/sonnets-realities-i/,https://cummings.ee/book/and/poem/sonnets-realities-i.json,https://cummings.ee/book/and/poem/sonnets-realities-i.txt
sonnets-realities-ii,Sonnets—Realities II,my strength becoming wistful in a glib,and,&,"my strength becoming wistful in a glib

girl i consider her a leaf
                           thinks
of the sky, my mind takes to nib
-bling,of her posture.  (As an eye winks).

and almost i refrain from jumbling her
flesh whose casual mouth’s coy rooting
dies also.  (my loveFist in her knuckling

thighs,
       with a sharp indecent stir
unclenches

            into fingers....she too is tired.
Not of me.   The eyes which biggish loll

the hands’ will tumbling into shall

—and Love ’s a coach with gilt hopeless wheels mired
where sits rigidly her body’s doll
gay exactly perishing sexual,",https://cummings.ee/book/and/poem/sonnets-realities-ii/,https://cummings.ee/book/and/poem/sonnets-realities-ii.json,https://cummings.ee/book/and/poem/sonnets-realities-ii.txt
sonnets-realities-iv,Sonnets—Realities IV,light cursed falling in a singular block,and,&,"light cursed falling in a singular block
her,rain-warm-naked
                    exquisitely hashed

(little careful hunks-of-lilac laughter splashed
from the world prettily upward,mock
us....)
       and there was a clock.   tac-tic.   tac-toc.

Time and lilacs....minutes and love....do you?and
always
      (i simply understand
the gnashing petals of sex which lock
me seriously.

              Dumb for a while.my

god—a patter of kisses,the chewed stump

of a mouth,huge dropping of a flesh from
hinging thighs
              ....merci....i want to die
nous sommes heureux

                    My soul a limp lump

of lymph
         she kissed
                    and i

                         ....chéri....nous sommes",https://cummings.ee/book/and/poem/sonnets-realities-iv/,https://cummings.ee/book/and/poem/sonnets-realities-iv.json,https://cummings.ee/book/and/poem/sonnets-realities-iv.txt
sonnets-realities-iii,Sonnets—Realities III,"i have loved,let us see if that’s all.",and,&,"i have loved,let us see if that’s all.
Bit into you as teeth, in the stone
of a musical fruit.   My lips pleasantly groan
on your taste.   Jumped the quick wall

of your smile into stupid gardens
if this were not enough(not really enough
pulled one before one the vague tough

exquisite

         flowers,whom hardens
richly, darkness.   On the whole
possibly have i loved....?you)
                              sheath before sheath

stripped to the Odour.   (and here’s what WhoEver will know
Had you as bite teeth;
i stood with you as a foal

stands but as the trees,lay,which grow",https://cummings.ee/book/and/poem/sonnets-realities-iii/,https://cummings.ee/book/and/poem/sonnets-realities-iii.json,https://cummings.ee/book/and/poem/sonnets-realities-iii.txt
sonnets-realities-ix,Sonnets—Realities IX,irreproachable ladies firmly lewd,and,&,"irreproachable ladies firmly lewd
on dangerous slabs of tilting din whose
mouths distinctly walk
                       your smiles accuse

the dusk with an untimid svelte subdued
magic
      while in your eyes there lives
a green egyptian noise. ladies with whom time

feeds especially his immense lips

On whose deep nakedness death most believes,
perpetual girls marching to love

whose bodies kiss me with the square crime
of life....Cecile,the oval shove
of hiding pleasure.   Alice,stinging quips
of flesh.   Lorette, cut the comedy
kid....

       Fran Mag Glad Dorothy",https://cummings.ee/book/and/poem/sonnets-realities-ix/,https://cummings.ee/book/and/poem/sonnets-realities-ix.json,https://cummings.ee/book/and/poem/sonnets-realities-ix.txt
sonnets-realities-v,Sonnets—Realities V,the bed is not very big,and,&,"the bed is not very big

a sufficient pillow shoveling
her small manure-shaped head

one sheet on which distinctly wags

at times the weary twig
of a neckless nudity
(very occasionally budding

a flabby algebraic odour

jigs
     et tout en face
always wiggles the perfectly dead
finger of thitherhithering gas.

clothed with a luminous fur

poilu

      a Jesus sags
in frolicsome wooden agony).",https://cummings.ee/book/and/poem/sonnets-realities-v/,https://cummings.ee/book/and/poem/sonnets-realities-v.json,https://cummings.ee/book/and/poem/sonnets-realities-v.txt
sonnets-realities-vi,Sonnets—Realities VI,the poem her belly marched through me as,and,&,"the poem her belly marched through me as
one army.   From her nostrils to her feet

she smelled of silence.   The inspired cleat

of her glad leg pulled into a sole mass
my separate lusts
                  her hair was like a gas
evil to feel.   Unwieldy....

                            the bloodbeat
in her fierce laziness tried to repeat
a trick of syncopation Europe has

—. One day i felt a mountain touch me where
i stood (maybe nine miles off).   It was spring

sun-stirring.   sweetly to the mangling air
muchness of buds mattered.   a valley spilled
its tickling river in my eyes,
                              the killed

world wriggled like a twitched string.",https://cummings.ee/book/and/poem/sonnets-realities-vi/,https://cummings.ee/book/and/poem/sonnets-realities-vi.json,https://cummings.ee/book/and/poem/sonnets-realities-vi.txt
sonnets-realities-vii,Sonnets—Realities VII,an amiable putrescence carpenters,and,&,"an amiable putrescence carpenters

the village of her mind bodily which

ravelling,to a proud continual stitch
of the unmitigated systole
                           purrs
against my mind,the eyes’ shuddering burrs
of light stick on my brain harder than can twitch
its terrors;
            the,month’s,swallowed,muscle(itch
of groping mucous)in my mouth occurs

homelessly.   While grips Hips simply.   well
fussed flesh does surely to mesh.   New
and eager.   wittily peels the.   ploop.—OOc h get:breath
once,all over,kid how,funny Do tell
....sweat,succeeds breathings stopped
                                      to

hear,in darkness,water the lips of death",https://cummings.ee/book/and/poem/sonnets-realities-vii/,https://cummings.ee/book/and/poem/sonnets-realities-vii.json,https://cummings.ee/book/and/poem/sonnets-realities-vii.txt
sonnets-realities-viii,Sonnets—Realities VIII,her careful distinct sex whose sharp lips comb,and,&,"her careful distinct sex whose sharp lips comb

my mumbling gropeofstrength(staggered by the lug
of love)
        sincerely greets,with an occult shrug
asking Through her Muteness will slowly roam
my dumbNess?

             her other,wet,warm

lips limp,across my brusing smile;
as rapidly upon the jiggled norm

of agony my grunting eyes pin tailored flames
Her being at this instant commits

as impenetrable transparency.
the harsh erecting breasts and uttering tits
punish my hug
              presto!

                      the bright rile
of jovial hair extremely frames

the face in a hoop of grim ecstasy",https://cummings.ee/book/and/poem/sonnets-realities-viii/,https://cummings.ee/book/and/poem/sonnets-realities-viii.json,https://cummings.ee/book/and/poem/sonnets-realities-viii.txt
sonnets-realities-x,Sonnets—Realities X,nearer:breath of my breath:take not thy tingling,and,&,"nearer:breath of my breath:take not thy tingling
limbs from me:make my pain their crazy meal
letting thy tigers of smooth sweetness steal
slowly in dumb blossoms of new mingling:
deeper:blood of my blood:with upwardcringing
swiftness plunge these leopards of white dream
in the glad flesh of my fear:more neatly ream
this pith of darkness:carve an evilfringing
flower of madness on gritted lips
and on sprawled eyes squirming with light insane
chisel the killing flame that dizzily grips.

Querying greys between mouthed houses curl

thirstily.    Dead stars stink.    dawn.    Inane,

the poetic carcass of a girl",https://cummings.ee/book/and/poem/sonnets-realities-x/,https://cummings.ee/book/and/poem/sonnets-realities-x.json,https://cummings.ee/book/and/poem/sonnets-realities-x.txt
sonnets-realities-xi,Sonnets—Realities XI,god pity me whom(god distinctly has),and,&,"god pity me whom(god distinctly has)
the weightless svelte drifting sexual feather
of your shall i say body?follows
truly through a dribbling moan of jazz

whose arched occasional steep youth swallows
curvingly the keenness of my hips;
or,your first twitch of crisp boy flesh dips
my height in a firm fragile stinging weather,

(breathless with sharp necessary lips)kid

female cracksman of the nifty,ruffian-rogue,
laughing body with wise breasts half-grown,
lisping flesh quick to thread the fattish drone
of I Want a Doll,
                  wispish-agile feet with slid
steps parting the tousle of saxophonic brogue.",https://cummings.ee/book/and/poem/sonnets-realities-xi/,https://cummings.ee/book/and/poem/sonnets-realities-xi.json,https://cummings.ee/book/and/poem/sonnets-realities-xi.txt
